Country Pair,Cooperation Intensity Index
"('Ghulam', 'Pakistan')",0.02127659574468085
"('Giacomo', 'Italy')",0.0136986301369863
"('Gillian', 'Norway')",0.009345794392523364
"('Gillian', 'UK')",0.0006901311249137336
"('Gina', 'Lulamile')",1.0
"('Gina', 'Ralph')",0.5
"('Gina', 'South Africa')",0.011904761904761904
"('Gina', 'USA')",0.00015530361857431278
"('Ginger', 'USA')",0.00015530361857431278
"('Giovanni', 'Italy')",0.0091324200913242
"('Giovanni', 'Maria')",0.03333333333333333
"('Giovanni', 'Netherlands')",0.0010526315789473684
"('Giovanni', 'Stefano')",0.16666666666666666
"('Giovanni', 'USA')",7.765180928715639e-05
"('Giovanni Maria', 'Italy')",0.0045662100456621
"('Gita', 'USA')",0.00015530361857431278
"('Giuseppe', 'Italy')",0.0045662100456621
"('Glen', 'Jeremy')",0.25
"('Glen', 'UK')",0.0013802622498274672
"('Glen', 'USA')",7.765180928715639e-05
"('Gloria Xiaocheng', 'Netherlands')",0.002105263157894737
"('Gloria Xiaocheng', 'Paraskevas')",1.0
"('Gloria Xiaocheng', 'South Africa')",0.011904761904761904
"('Gloria Xiaocheng', 'USA')",0.00015530361857431278
"('Godwin', 'India')",0.004098360655737705
"('Godwin', 'Kallol')",0.5
"('Godwin', 'USA')",0.00031060723714862557
"('Gokhan', 'Saoure')",1.0
"('Gokhan', 'USA')",0.00015530361857431278
"('Gordon', 'UK')",0.0006901311249137336
"('Graham', 'UK')",0.002070393374741201
"('Grant', 'Roman')",1.0
"('Greece', 'Gregory')",0.006896551724137931
"('Greece', 'Irene')",0.017241379310344827
"('Greece', 'Jason')",0.008620689655172414
"('Greece', 'Kalliopi')",0.034482758620689655
"('Greece', 'Kleio')",0.034482758620689655
"('Greece', 'Maria')",0.0022988505747126436
"('Greece', 'Peoples R China')",3.469090404495941e-05
"('Greece', 'Shenjiang')",0.005747126436781609
"('Greece', 'Spyros')",0.034482758620689655
"('Greece', 'Theodore')",0.034482758620689655
"('Greece', 'UK')",0.00237976249970253
"('Greece', 'USA')",0.00019279069891983656
"('Greg', 'Jang')",0.5
"('Greg', 'Norway')",0.004672897196261682
"('Greg', 'USA')",7.765180928715639e-05
"('Gregorio', 'Miriam')",1.0
"('Gregorio', 'Pedro')",0.5
"('Gregorio', 'Spain')",0.001869158878504673
"('Gregory', 'New Zealand')",0.0013698630136986301
"('Gregory', 'R. Edward')",0.05
"('Gregory', 'USA')",0.000279546513433763
"('Gro Ellen', 'Norway')",0.018691588785046728
"('Gro Ellen', 'Torvald')",0.5
"('Guangming', 'Peoples R China')",0.0030181086519114686
"('Guangming', 'Sirui')",0.3333333333333333
"('Guangming', 'Xin')",0.08333333333333333
"('Guangyong', 'Peoples R China')",0.001006036217303823
"('Guangyong', 'USA')",0.00015530361857431278
"('Guel Selin', 'Turkey')",0.01098901098901099
"('Guido', 'Switzerland')",0.005917159763313609
"('Guifeng', 'Peoples R China')",0.001006036217303823
"('Guillermina', 'Spain')",0.001869158878504673
"('Guli-Sanam', 'Nils Christian')",1.0
"('Gunjan', 'Homagni')",1.0
"('Gunjan', 'UK')",0.0006901311249137336
"('Gunter', 'Mandi')",1.0
"('Gunter', 'Netherlands')",0.002105263157894737
"('Gustavo', 'Oscar')",1.0
"('Gustavo', 'Spain')",0.001869158878504673
"('Gwarlann', 'Nico')",1.0
"('Gyeonghwan', 'South Korea')",0.006060606060606061
"('Gyeonghwan', 'USA')",0.00015530361857431278
"('Gyeonghwan', 'Young Kyun')",0.25
"('H. Jack', 'S. Prakash')",0.5
"('H. Jack', 'USA')",0.00031060723714862557
"('H. Kristl', 'Scott John')",0.5
"('H. Kristl', 'USA')",0.00015530361857431278
"('H. Onur', 'Ting')",0.5
"('H. Onur', 'USA')",7.765180928715639e-05
"('HONG KONG', 'USA')",2.2186231224901826e-05
"('Haibin', 'Jeong-Bon')",1.0
"('Haibin', 'Peoples R China')",0.001006036217303823
"('Haibin', 'Xing')",0.3333333333333333
"('Haina', 'New Zealand')",0.00684931506849315
"('Haina', 'USA')",0.00015530361857431278
"('Haitao', 'Peoples R China')",0.001006036217303823
"('Haitao', 'Zhilong')",0.5
"('Haiying', 'Peoples R China')",0.001006036217303823
"('Hakkon', 'South Korea')",0.006060606060606061
"('Hakkon', 'USA')",0.00015530361857431278
"('Hannah', 'Jillian')",1.0
"('Hannah', 'Timothy')",0.5
"('Hans', 'Jeroen')",0.045454545454545456
"('Hans', 'Marloes')",0.5
"('Hans', 'Netherlands')",0.0010526315789473684
"('Hao', 'Jianxin')",0.5
"('Hao', 'Julan')",0.25
"('Hao', 'Peoples R China')",0.002012072434607646
"('Hao', 'USA')",7.765180928715639e-05
"('Haozhi', 'USA')",0.00015530361857431278
"('Harald', 'Norway')",0.012461059190031152
"('Harald', 'USA')",5.1767872858104264e-05
"('Harrison', 'USA')",0.00015530361857431278
"('Harvinder', 'Ian')",0.3333333333333333
"('Harvinder', 'Monder')",1.0
"('Harvinder', 'UK')",0.0006901311249137336
"('Haseeb Ahmed', 'U Arab Emirates')",0.02702702702702703
"('Haseeb Ahmed', 'UK')",0.0006901311249137336
"('Heather', 'Sukanto')",1.0
"('Heedong', 'USA')",0.00015530361857431278
"('Heidi von Weltzien', 'Norway')",0.009345794392523364
"('Helen', 'Margaret')",0.16666666666666666
"('Helen', 'USA')",0.00031060723714862557
"('Heli', 'Katrina')",1.0
"('Heng', 'Jigao')",1.0
"('Heng', 'Peoples R China')",0.001006036217303823
"('Heng', 'Ran')",0.3333333333333333
"('Herbert', 'UK')",0.0006901311249137336
"('Hermann', 'USA')",0.00015530361857431278
"('Heung-Jun', 'South Korea')",0.006060606060606061
"('Heungsik', 'South Korea')",0.006060606060606061
"('Heungsik', 'UK')",0.0006901311249137336
"('Heungsik', 'USA')",0.00015530361857431278
"('Ho Fai', 'Naomi')",0.25
"('Ho Fai', 'Switzerland')",0.0029585798816568047
"('Ho Fai', 'Uwe')",0.25
"('Ho Kwong', 'Long-Zeng')",0.25
"('Ho Kwong', 'Peoples R China')",0.004024144869215292
"('Ho Kwong', 'UK')",0.0001725327812284334
"('Ho-Kong', 'Peoples R China')",0.001006036217303823
"('Hojae', 'Poland')",0.07692307692307693
"('Hojae', 'South Korea')",0.006060606060606061
"('Hojae', 'USA')",0.00015530361857431278
"('Hoje', 'Jinhua')",0.08333333333333333
"('Hoje', 'South Korea')",0.00909090909090909
"('Hoje', 'USA')",0.0009318217114458767
"('Homagni', 'UK')",0.0006901311249137336
"('Hong', 'Peoples R China')",0.001006036217303823
"('Hong-Nan', 'Taiwan')",0.004739336492890996
"('Hongdan', 'Peoples R China')",0.002012072434607646
"('Hongdan', 'Yuanhua')",0.5
"('Hongjin', 'Peoples R China')",0.001006036217303823
"('Hsiang-Lin', 'Taiwan')",0.004739336492890996
"('Hsien Chun', 'I-Heng')",1.0
"('Hsien Chun', 'Taiwan')",0.004739336492890996
"('Hsien Chun', 'USA')",0.00015530361857431278
"('Hsien Chun', 'Ying-Tzu')",1.0
"('Hsin-Hsuan Meg', 'Netherlands')",0.002105263157894737
"('Hsin-Hsuan Meg', 'Willemijn')",0.5
"('Hsing-Chau', 'Taiwan')",0.004739336492890996
"('Hsing-Chau', 'USA')",0.00015530361857431278
"('Hsiu-Huei', 'Kristine Velasquez')",0.5
"('Hsiu-Huei', 'Taiwan')",0.004739336492890996
"('Hsiu-Huei', 'USA')",0.00015530361857431278
"('Hua', 'Peoples R China')",0.001006036217303823
"('Hugo', 'USA')",0.00015530361857431278
"('Hung-Chang', 'Taiwan')",0.004739336492890996
"('Hung-Chang', 'Yi-Ching')",1.0
"('Hungary', 'Italy')",0.008117706747843734
"('Hungary', 'Jian')",0.1111111111111111
"('Hungary', 'Jingqiu')",0.1111111111111111
"('Hungary', 'Luigina')",0.2222222222222222
"('Hungary', 'Malaysia')",0.00966183574879227
"('Hungary', 'Malta')",0.2222222222222222
"('Hungary', 'Marko')",0.2222222222222222
"('Hungary', 'Mexico')",0.00966183574879227
"('Hungary', 'Nigeria')",0.027777777777777776
"('Hungary', 'North Macedonia')",0.07407407407407407
"('Hungary', 'Norway')",0.0010384215991692627
"('Hungary', 'Oman')",0.08888888888888889
"('Hungary', 'Peoples R China')",0.000447127207690588
"('Hungary', 'Portugal')",0.003898635477582846
"('Hungary', 'Romania')",0.05555555555555555
"('Hungary', 'Russia')",0.022222222222222223
"('Hungary', 'Singapore')",0.00522875816993464
"('Hungary', 'Slovenia')",0.03225806451612903
"('Hungary', 'South Africa')",0.005291005291005291
"('Hungary', 'South Korea')",0.0026936026936026937
"('Hungary', 'Spain')",0.0008307372793354102
"('Hungary', 'Taiwan')",0.00210637177461822
"('Hungary', 'Thailand')",0.026143790849673203
"('Hungary', 'Toto')",0.2222222222222222
"('Hungary', 'Turkey')",0.004884004884004884
"('Hungary', 'UK')",7.668123610152595e-05
"('Hungary', 'USA')",6.902383047747235e-05
"('Hungary', 'Vivien Kim Geok')",0.1111111111111111
"('Hye Jung', 'South Korea')",0.006060606060606061
"('Hye Jung', 'USA')",0.00015530361857431278
"('Hyejeong', 'Sang-Eun')",1.0
"('Hyejeong', 'USA')",0.00015530361857431278
"('Hyun Jun', 'South Korea')",0.006060606060606061
"('Hyun Soon', 'South Korea')",0.006060606060606061
"('I-Heng', 'Taiwan')",0.004739336492890996
"('I-Heng', 'USA')",0.00015530361857431278
"('I-Heng', 'Ying-Tzu')",1.0
"('III', 'UK')",0.0006901311249137336
"('III', 'USA')",0.00015530361857431278
"('Ian', 'Monder')",0.3333333333333333
"('Ian', 'UK')",0.0009201748332183115
"('Ibrahim', 'USA')",0.00015530361857431278
"('Iceland', 'Italy')",0.0009132420091324201
"('Iceland', 'Monia')",0.2
"('Iceland', 'Norway')",0.001869158878504673
"('Iceland', 'Throstur Olaf')",0.6
"('Iceland', 'USA')",3.106072371486256e-05
"('Iceland', 'Vlad')",0.4
"('Ignacio', 'Spain')",0.001869158878504673
"('Ignacio', 'USA')",0.00015530361857431278
"('Ilaria', 'Italy')",0.0045662100456621
"('Ilaria', 'UK')",0.0006901311249137336
"('India', 'Ipsu')",0.00819672131147541
"('India', 'Jayasankar')",0.00819672131147541
"('India', 'Kanika Tandon')",0.00819672131147541
"('India', 'Leon')",0.0020491803278688526
"('India', 'Madhu')",0.00819672131147541
"('India', 'Mahesh')",0.004098360655737705
"('India', 'Muneeb Ul Lateef')",0.00819672131147541
"('India', 'Navneet')",0.00819672131147541
"('India', 'Netherlands')",1.725625539257981e-05
"('India', 'Niranjan')",0.00819672131147541
"('India', 'Norway')",7.660487206986364e-05
"('India', 'Palvi')",0.00819672131147541
"('India', 'Pramodita')",0.004098360655737705
"('India', 'Pratima')",0.00819672131147541
"('India', 'Premilla')",0.02459016393442623
"('India', 'Puneet')",0.00819672131147541
"('India', 'Raj')",0.00819672131147541
"('India', 'Ram Nayan')",0.00819672131147541
"('India', 'Ramendra')",0.00819672131147541
"('India', 'Roscoe Conan')",0.00819672131147541
"('India', 'S. Sai')",0.00819672131147541
"('India', 'Singapore')",9.643201542912247e-05
"('India', 'Sougata')",0.00819672131147541
"('India', 'South Africa')",9.75800156128025e-05
"('India', 'South Korea')",4.9677098857426726e-05
"('India', 'Spain')",1.532097441397273e-05
"('India', 'Supriti')",0.00819672131147541
"('India', 'Swapnil')",0.00819672131147541
"('India', 'Sweden')",0.00027552004408320705
"('India', 'Switzerland')",4.850130953535746e-05
"('India', 'Tunisia')",0.0007451564828614009
"('India', 'UK')",9.050899998868637e-05
"('India', 'USA')",0.00045954595332235173
"('Indonesia', 'Kanti')",0.05
"('Indonesia', 'Malaysia')",0.004347826086956522
"('Indonesia', 'Mulyadi')",0.05
"('Indonesia', 'Nathan')",0.025
"('Indonesia', 'New Zealand')",0.00034246575342465754
"('Indonesia', 'Peoples R China')",5.0301810865191146e-05
"('Indonesia', 'Poland')",0.0038461538461538464
"('Indonesia', 'Sen')",0.025
"('Indonesia', 'Taiwan')",0.0009478672985781991
"('Indonesia', 'Tiyas Kurnia')",0.05
"('Indonesia', 'UK')",0.000862663906142167
"('Indonesia', 'USA')",3.106072371486256e-05
"('Indonesia', 'Vietnam')",0.003125
"('Iran', 'USA')",7.765180928715639e-05
"('Ireland', 'Italy')",0.0002502032901732658
"('Ireland', 'Jane Frecknall')",0.0136986301369863
"('Ireland', 'Karan')",0.0136986301369863
"('Ireland', 'Lijing')",0.00684931506849315
"('Ireland', 'Luca')",0.00684931506849315
"('Ireland', 'Marann')",0.0136986301369863
"('Ireland', 'Marius')",0.0136986301369863
"('Ireland', 'Mexico')",0.0002977963073257892
"('Ireland', 'Netherlands')",0.00011535688536409517
"('Ireland', 'Pakistan')",0.0002914602156805596
"('Ireland', 'Peoples R China')",5.5125272181031394e-05
"('Ireland', 'Peter')",0.0019569471624266144
"('Ireland', 'Saudi Arabia')",0.0007209805335255948
"('Ireland', 'Slovenia')",0.0004418912947414936
"('Ireland', 'Spain')",0.0006401229035974907
"('Ireland', 'Stefano')",0.0045662100456621
"('Ireland', 'Sweden')",0.0004604581558650858
"('Ireland', 'Switzerland')",8.105698305909054e-05
"('Ireland', 'Thorsten')",0.00684931506849315
"('Ireland', 'UK')",0.006390803293721698
"('Ireland', 'USA')",0.00030635234348905537
"('Ireland', 'Yuhui')",0.0136986301369863
"('Irena', 'Poland')",0.07692307692307693
"('Irene', 'Manuel')",0.16666666666666666
"('Irene', 'Spain')",0.0009345794392523365
"('Irina', 'Portugal')",0.008771929824561403
"('Iris', 'Tine')",0.3333333333333333
"('Isabel', 'Jose')",0.07142857142857142
"('Isabel', 'Luis')",0.25
"('Isabel', 'Reyes')",0.16666666666666666
"('Isabel', 'Spain')",0.003738317757009346
"('Isabel Costa', 'Portugal')",0.017543859649122806
"('Isabel-Maria', 'Spain')",0.001869158878504673
"('Isabelle', 'Simon')",0.25
"('Isabelle', 'Sonia')",0.25
"('Isabelle', 'Switzerland')",0.0029585798816568047
"('Isabelle', 'Thorsten')",0.25
"('Isabelle', 'Ulrich')",0.5
"('Isaline', 'Switzerland')",0.005917159763313609
"('Ishrat', 'USA')",0.00015530361857431278
"('Israel', 'Itai')",0.017543859649122806
"('Israel', 'Italy')",0.0003204357926780421
"('Israel', 'James')",0.0017543859649122807
"('Israel', 'Japan')",0.0007309941520467836
"('Israel', 'Lithuania')",0.007017543859649123
"('Israel', 'Malaysia')",0.0015255530129672007
"('Israel', 'Mexico')",0.0015255530129672007
"('Israel', 'Netherlands')",0.00014773776546629733
"('Israel', 'New Zealand')",0.0001201634222542658
"('Israel', 'Orly')",0.017543859649122806
"('Israel', 'Pakistan')",0.0014930944382232176
"('Israel', 'Paulina Man Kei')",0.017543859649122806
"('Israel', 'Peoples R China')",0.00015884782378481415
"('Israel', 'Portugal')",0.0006155740227762388
"('Israel', 'Rachel')",0.0029239766081871343
"('Israel', 'Sarit')",0.03508771929824561
"('Israel', 'Singapore')",0.000825593395252838
"('Israel', 'Slovenia')",0.0022637238256932655
"('Israel', 'South Korea')",0.0009569377990430622
"('Israel', 'Spain')",0.00029513034923757994
"('Israel', 'Sri Lanka')",0.017543859649122806
"('Israel', 'Switzerland')",0.00010380982040901069
"('Israel', 'Taiwan')",0.0003325850170449821
"('Israel', 'Tim')",0.0043859649122807015
"('Israel', 'Turkey')",0.000192789666473877
"('Israel', 'UK')",0.00030268908987444456
"('Israel', 'USA')",0.0003923459837666849
"('Israel', 'Vietnam')",0.0043859649122807015
"('Israel', 'Yotam')",0.017543859649122806
"('Israel', 'Ziva')",0.017543859649122806
"('Issam', 'Magalie')",1.0
"('Issam', 'Morocco')",0.16666666666666666
"('Itai', 'Rachel')",0.16666666666666666
"('Italy', 'Japan')",0.0001902587519025875
"('Italy', 'Jian')",0.0045662100456621
"('Italy', 'Jie')",0.00228310502283105
"('Italy', 'Jingqiu')",0.0045662100456621
"('Italy', 'Katia')",0.0045662100456621
"('Italy', 'Lamberto')",0.0045662100456621
"('Italy', 'Laura')",0.00684931506849315
"('Italy', 'Lithuania')",0.0018264840182648401
"('Italy', 'Luca')",0.0091324200913242
"('Italy', 'Lucio')",0.0045662100456621
"('Italy', 'Luigina')",0.0091324200913242
"('Italy', 'Luigino')",0.0091324200913242
"('Italy', 'Malaysia')",0.0015882469724042088
"('Italy', 'Malta')",0.0091324200913242
"('Italy', 'Marco')",0.00821917808219178
"('Italy', 'Maria')",0.00030441400304414006
"('Italy', 'Mariateresa')",0.00228310502283105
"('Italy', 'Mario')",0.0009132420091324201
"('Italy', 'Marko')",0.0091324200913242
"('Italy', 'Marta')",0.0045662100456621
"('Italy', 'Massimiliano Matteo')",0.0045662100456621
"('Italy', 'Massimo')",0.0045662100456621
"('Italy', 'Mattia')",0.0045662100456621
"('Italy', 'Mexico')",0.0015882469724042088
"('Italy', 'Monia')",0.0045662100456621
"('Italy', 'Moritz')",0.0009132420091324201
"('Italy', 'Nazim')",0.0045662100456621
"('Italy', 'Netherlands')",0.00047104061523672196
"('Italy', 'New Zealand')",3.1275411271658224e-05
"('Italy', 'Nigeria')",0.001141552511415525
"('Italy', 'North Macedonia')",0.0030441400304414
"('Italy', 'Norway')",0.002091068151751803
"('Italy', 'Oman')",0.0036529680365296802
"('Italy', 'Pakistan')",0.0003886136209074128
"('Italy', 'Paul Maurice')",0.0045662100456621
"('Italy', 'Paulina Man Kei')",0.0045662100456621
"('Italy', 'Peoples R China')",0.00016537581654309418
"('Italy', 'Portugal')",0.002563486341424337
"('Italy', 'R. Edward')",0.001141552511415525
"('Italy', 'Roberta')",0.0136986301369863
"('Italy', 'Romania')",0.00228310502283105
"('Italy', 'Russia')",0.0009132420091324201
"('Italy', 'Sabrina')",0.0015220700152207
"('Italy', 'Sandro')",0.0045662100456621
"('Italy', 'Silvana')",0.0045662100456621
"('Italy', 'Simone')",0.0015220700152207
"('Italy', 'Singapore')",0.0013430029546065002
"('Italy', 'Slovenia')",0.0023567535719546326
"('Italy', 'South Africa')",0.00021743857360295715
"('Italy', 'South Korea')",0.0006918500069185001
"('Italy', 'Spain')",0.0019203687107924722
"('Italy', 'Sri Lanka')",0.0045662100456621
"('Italy', 'Stefan')",0.0006523157208088715
"('Italy', 'Stefania')",0.0091324200913242
"('Italy', 'Stefano')",0.0136986301369863
"('Italy', 'Sweden')",0.00034534361689881433
"('Italy', 'Switzerland')",0.00010807597741212072
"('Italy', 'Taiwan')",0.0003462528944577896
"('Italy', 'Thailand')",0.0010744023636852001
"('Italy', 'Tiziana')",0.0045662100456621
"('Italy', 'Toto')",0.0091324200913242
"('Italy', 'Turkey')",0.00020071252947965277
"('Italy', 'UK')",0.0016670290642893382
"('Italy', 'USA')",0.000638234048935532
"('Italy', 'Ugo')",0.0045662100456621
"('Italy', 'Ulpiana')",0.0045662100456621
"('Italy', 'Valeria')",0.0045662100456621
"('Italy', 'Valerio')",0.0045662100456621
"('Italy', 'Vietnam')",0.001141552511415525
"('Italy', 'Vikash Kumar')",0.0045662100456621
"('Italy', 'Vivien Kim Geok')",0.0045662100456621
"('Ivy', 'USA')",0.00015530361857431278
"('J. Brooke', 'USA')",0.00015530361857431278
"('J. Tuomas', 'Janne')",1.0
"('J. William', 'USA')",0.00015530361857431278
"('JAPAN', 'USA')",3.106072371486256e-05
"('Jaakko', 'Risto')",1.0
"('Jack', 'USA')",0.00015530361857431278
"('Jacob', 'Ricardo')",0.08333333333333333
"('Jacob', 'Spain')",0.0009345794392523365
"('Jacob', 'USA')",7.765180928715639e-05
"('Jae Hyeung', 'USA')",0.00015530361857431278
"('Jaehyung', 'South Korea')",0.006060606060606061
"('James', 'Madelynn')",0.05
"('James', 'Peru')",0.014285714285714285
"('James', 'Tim')",0.025
"('James', 'UK')",0.00027605244996549346
"('James', 'USA')",0.0012579593104519336
"('James', 'Yotam')",0.1
"('Jamie', 'New Zealand')",0.00684931506849315
"('Jamie', 'Tongyu')",1.0
"('Jan', 'Manuela')",0.5
"('Jan', 'Marlene')",0.25
"('Jan', 'Netherlands')",0.0010526315789473684
"('Jan', 'Svenja')",0.5
"('Jan', 'USA')",7.765180928715639e-05
"('Jana', 'Michael')",0.125
"('Jana', 'USA')",0.00015530361857431278
"('Jane', 'USA')",0.00015530361857431278
"('Jane Frecknall', 'UK')",0.0006901311249137336
"('Jang', 'Norway')",0.009345794392523364
"('Janice', 'Yunieta')",1.0
"('Janie Harden', 'USA')",0.00015530361857431278
"('Janusz', 'UK')",0.0006901311249137336
"('Japan', 'Lithuania')",0.004166666666666667
"('Japan', 'Malaysia')",0.0009057971014492754
"('Japan', 'Mexico')",0.0009057971014492754
"('Japan', 'Netherlands')",0.0003508771929824561
"('Japan', 'Pakistan')",0.0008865248226950354
"('Japan', 'Peoples R China')",0.0003772635814889336
"('Japan', 'Portugal')",0.0003654970760233918
"('Japan', 'Savu')",0.041666666666666664
"('Japan', 'Singapore')",0.0004901960784313725
"('Japan', 'Slovenia')",0.0013440860215053765
"('Japan', 'South Korea')",0.00101010101010101
"('Japan', 'Spain')",0.00031152647975077883
"('Japan', 'Sri Lanka')",0.041666666666666664
"('Japan', 'Switzerland')",0.0002465483234714004
"('Japan', 'Taiwan')",0.00019747235387045813
"('Japan', 'UK')",0.00011502185415228893
"('Japan', 'USA')",0.00016177460268157581
"('Japan', 'Vietnam')",0.0026041666666666665
"('Jasmin', 'Kerstin')",0.5
"('Jason', 'Martin')",0.0625
"('Jason', 'Theodore')",0.25
"('Jason', 'USA')",0.00034943314179220375
"('Javier', 'Juan')",0.1
"('Javier', 'Natalia')",0.06666666666666667
"('Javier', 'Spain')",0.005981308411214953
"('Javier', 'UK')",0.00013802622498274673
"('Javier', 'USA')",0.00012424289485945023
"('Jawad', 'Pakistan')",0.02127659574468085
"('Jay Heon', 'Jaywon')",1.0
"('Jay Heon', 'South Korea')",0.006060606060606061
"('Jaywon', 'South Korea')",0.006060606060606061
"('Jean-Christophe', 'Nicole')",0.5
"('Jean-Christophe', 'Switzerland')",0.005917159763313609
"('Jean-Noel', 'USA')",0.00015530361857431278
"('Jean-Pierre', 'Netherlands')",0.002105263157894737
"('Jeanette', 'USA')",7.765180928715639e-05
"('Jee Hyun', 'South Korea')",0.006060606060606061
"('Jee Hyun', 'Young Kyun')",0.25
"('Jeff', 'Marjut')",0.5
"('Jeff', 'Rebecca')",0.5
"('Jeffery', 'Nick')",0.16666666666666666
"('Jeffery', 'UK')",0.0006901311249137336
"('Jeffrey', 'USA')",0.00015530361857431278
"('Jennifer', 'Kareen')",0.1111111111111111
"('Jennifer', 'Michelle')",0.037037037037037035
"('Jennifer', 'Portugal')",0.0009746588693957114
"('Jennifer', 'Spain')",0.001869158878504673
"('Jennifer', 'Tania')",0.1111111111111111
"('Jennifer', 'UK')",7.668123610152595e-05
"('Jennifer', 'USA')",0.00015530361857431278
"('Jenny', 'Maria')",0.022222222222222223
"('Jenny', 'Spain')",0.0006230529595015577
"('Jenny', 'UK')",0.00023004370830457787
"('Jeong-Bon', 'Peoples R China')",0.001006036217303823
"('Jeong-Bon', 'Xing')",0.3333333333333333
"('Jeremy', 'UK')",0.0013802622498274672
"('Jernej', 'Mojca')",1.0
"('Jernej', 'Slovenia')",0.03225806451612903
"('Jeroen', 'Lode')",0.09090909090909091
"('Jeroen', 'South Africa')",0.0010822510822510823
"('Jeroen', 'Stijn')",0.045454545454545456
"('Jeroen', 'UK')",6.273919317397578e-05
"('Jeroen', 'USA')",5.647404311793192e-05
"('Jeroimo', 'Spain')",0.001869158878504673
"('Jeroimo', 'USA')",0.00015530361857431278
"('Jerry', 'USA')",0.00020707149143241705
"('Jessica', 'USA')",7.765180928715639e-05
"('Jia Fei', 'Peoples R China')",0.001006036217303823
"('Jia Fei', 'USA')",0.00015530361857431278
"('Jialin', 'Peoples R China')",0.001006036217303823
"('Jialing', 'Peoples R China')",0.001006036217303823
"('Jian', 'Jingqiu')",0.25
"('Jian', 'Julan')",0.125
"('Jian', 'Luigina')",0.5
"('Jian', 'Malaysia')",0.021739130434782608
"('Jian', 'Malta')",0.5
"('Jian', 'Marko')",0.5
"('Jian', 'Mexico')",0.021739130434782608
"('Jian', 'Nigeria')",0.0625
"('Jian', 'North Macedonia')",0.16666666666666666
"('Jian', 'Oman')",0.2
"('Jian', 'Peoples R China')",0.004024144869215292
"('Jian', 'Portugal')",0.008771929824561403
"('Jian', 'Romania')",0.125
"('Jian', 'Russia')",0.05
"('Jian', 'Singapore')",0.011764705882352941
"('Jian', 'Slovenia')",0.03225806451612903
"('Jian', 'South Africa')",0.011904761904761904
"('Jian', 'South Korea')",0.006060606060606061
"('Jian', 'Spain')",0.001869158878504673
"('Jian', 'Taiwan')",0.004739336492890996
"('Jian', 'Thailand')",0.058823529411764705
"('Jian', 'Toto')",0.5
"('Jian', 'Turkey')",0.01098901098901099
"('Jian', 'USA')",0.00034943314179220375
"('Jian', 'Vivien Kim Geok')",0.25
"('Jian', 'Yanping')",0.125
"('JianAn', 'Peoples R China')",0.001006036217303823
"('Jianhong', 'Netherlands')",0.0010526315789473684
"('Jianhong', 'Taiwan')",0.002369668246445498
"('Jianhong', 'USA')",7.765180928715639e-05
"('Jianxin', 'Peoples R China')",0.001006036217303823
"('Jiatao', 'Peoples R China')",0.001006036217303823
"('Jiawei Sophia', 'Michelle')",0.3333333333333333
"('Jiawei Sophia', 'USA')",0.00015530361857431278
"('Jie', 'Peoples R China')",0.0005030181086519115
"('Jiemiao', 'USA')",0.00015530361857431278
"('Jigao', 'Peoples R China')",0.001006036217303823
"('Jigao', 'Ran')",0.3333333333333333
"('Jihyeon', 'USA')",0.00015530361857431278
"('Jillian', 'Timothy')",0.5
"('Jimmy', 'Singapore')",0.011764705882352941
"('Jimmy', 'USA')",0.00015530361857431278
"('Jin', 'Peoples R China')",0.001006036217303823
"('Jin Ho', 'South Korea')",0.006060606060606061
"('Jin-hui', 'Peoples R China')",0.001006036217303823
"('Jin-hui', 'Xue')",0.5
"('Jin-hui', 'Zeyue')",1.0
"('Jing', 'Peoples R China')",0.0005030181086519115
"('Jing', 'Ruiqian')",0.5
"('Jing', 'USA')",7.765180928715639e-05
"('Jingqiu', 'Luigina')",0.5
"('Jingqiu', 'Malaysia')",0.021739130434782608
"('Jingqiu', 'Malta')",0.5
"('Jingqiu', 'Marko')",0.5
"('Jingqiu', 'Mexico')",0.021739130434782608
"('Jingqiu', 'Nigeria')",0.0625
"('Jingqiu', 'North Macedonia')",0.16666666666666666
"('Jingqiu', 'Oman')",0.2
"('Jingqiu', 'Peoples R China')",0.004024144869215292
"('Jingqiu', 'Portugal')",0.008771929824561403
"('Jingqiu', 'Romania')",0.125
"('Jingqiu', 'Russia')",0.05
"('Jingqiu', 'Singapore')",0.011764705882352941
"('Jingqiu', 'Slovenia')",0.03225806451612903
"('Jingqiu', 'South Africa')",0.011904761904761904
"('Jingqiu', 'South Korea')",0.006060606060606061
"('Jingqiu', 'Spain')",0.001869158878504673
"('Jingqiu', 'Taiwan')",0.004739336492890996
"('Jingqiu', 'Thailand')",0.058823529411764705
"('Jingqiu', 'Toto')",0.5
"('Jingqiu', 'Turkey')",0.01098901098901099
"('Jingqiu', 'USA')",0.00034943314179220375
"('Jingqiu', 'Vivien Kim Geok')",0.25
"('Jingyu', 'Peoples R China')",0.0005030181086519115
"('Jingyu', 'USA')",0.00031060723714862557
"('Jingyu', 'Zhefeng Frank')",0.5
"('Jinhua', 'South Korea')",0.012121212121212121
"('Jinhua', 'USA')",0.00031060723714862557
"('Jiyun', 'USA')",0.00015530361857431278
"('JoAndrea', 'USA')",0.00015530361857431278
"('Joakim', 'Sweden')",0.01680672268907563
"('Joakim', 'UK')",0.0003450655624568668
"('Joan', 'USA')",0.00015530361857431278
"('Joanne', 'Nicola')",0.25
